,outside_humidity,outside_temperature,return_humidity,return_temperature,timestamp
34,30.33349299846281,54.81496186894745,22.388920092490284,44.9420703187588,2020-08-03 10:10:40
35,54.95409765357108,41.43889045341946,39.64278608717871,42.84020288250308,2020-08-03 11:53:20
36,68.28319889590688,40.41442545258346,49.57425885948754,49.2480764450446,2020-08-03 13:36:00
37,50.5096859485285,40.597335261297744,25.26166880470517,48.3379859698578,2020-08-03 15:18:40
38,61.8942135526352,26.07321389371493,20.81854996055196,44.8234130692312,2020-08-03 17:01:20
39,73.40052796998293,38.68097361368861,29.397531848448512,45.85246705295904,2020-08-03 18:44:00
40,75.4371643506627,31.989072635975617,20.82050939995205,47.93037652380131,2020-08-03 20:26:40
41,14.419364646026224,48.218824390133854,39.06779175071544,46.48405701533717,2020-08-03 22:09:20
42,49.616940050831886,37.99796941053782,27.406573236824155,48.31632259098463,2020-08-03 23:52:00
43,55.212813643659615,47.82635699516732,48.49816460179455,46.46072328426301,2020-08-04 01:34:40
44,79.57360692821587,34.78904849863211,16.042067719427166,46.400376915764575,2020-08-04 03:17:20
45,37.50229690144563,45.929483600035056,39.78610830269785,46.48039667650524,2020-08-04 05:00:00
46,36.45389712159811,30.24856805865135,25.12879838646389,46.82683045380755,2020-08-04 06:42:40
47,48.072610634113936,46.84149123579038,31.141722735753632,49.90065309966815,2020-08-04 08:25:20
48,66.20424785359353,48.150450215612594,33.18435236467224,48.38939049040744,2020-08-04 10:08:00
49,94.42354761086612,42.00699388355779,26.52881563523374,49.0277498471344,2020-08-04 11:50:40
50,26.6620730355676,32.024572165487285,30.606018996740765,46.37713676534251,2020-08-04 13:33:20
51,54.28527061402509,38.56371455996773,29.823040313566388,49.03631739075907,2020-08-04 15:16:00
52,40.00987113653101,50.32267308644714,33.09500437229945,45.39874967727548,2020-08-04 16:58:40
53,10.126453793160168,48.38087374410678,21.251109445032224,48.02203271205841,2020-08-04 18:41:20
54,56.87732601488163,46.11503010156136,48.36745612155959,43.85094809180359,2020-08-04 20:24:00
55,50.18324767695206,44.88039082027876,25.488169152743254,48.87076052150851,2020-08-04 22:06:40
56,106.00816142940508,38.86280593547636,31.17747754991304,47.43486873766299,2020-08-04 23:49:20
57,41.64691869744188,50.57615401188186,23.03255337415961,47.0009287248943,2020-08-05 01:32:00
58,39.35750241271266,47.556241231636406,29.09771790054128,50.64326164015316,2020-08-05 03:14:40
59,41.12157747982036,52.66054874474816,34.3078924328187,44.43258412843788,2020-08-05 04:57:20
60,27.462123600754285,42.82985432189469,42.09412924772439,49.72712711270032,2020-08-05 06:40:00
61,51.07448400779487,56.60179979115559,24.597633203889067,48.29000807458437,2020-08-05 08:22:40
62,51.40795843339237,49.19285401114175,30.08404867702728,48.30713207368402,2020-08-05 10:05:20
63,66.36264995608778,48.78513536662817,34.251678993969385,46.261277254043975,2020-08-05 11:48:00
64,72.22076171949725,37.90331744645266,25.85945795301525,47.4381284468026,2020-08-05 13:30:40
65,49.01996273540905,54.87402072589855,32.4597920721362,43.48958442483461,2020-08-05 15:13:20
66,34.10678384191391,42.837160939698805,25.64870808008754,44.53663106103205,2020-08-05 16:56:00
67,51.89162714324502,46.47470630794968,43.26113652470392,48.37995317625504,2020-08-05 18:38:40
68,66.51003672144924,48.0911490509663,33.88052419293797,44.95361353456048,2020-08-05 20:21:20
69,82.2578796756029,45.116361829054455,26.059383443047704,46.69788169710552,2020-08-05 22:04:00
70,50.53937316316156,45.92690732852908,40.08540055985809,48.432331132479206,2020-08-05 23:46:40
71,23.25225427589641,36.78974783742696,25.916234985389465,50.04315842761744,2020-08-06 01:29:20
72,35.30801483079304,46.67435949415456,15.948780019784948,46.61456575207723,2020-08-06 03:12:00
73,80.70871627150757,39.43221090516925,26.36365251350649,42.39759350121901,2020-08-06 04:54:40
74,63.82251431069035,47.221548339990754,27.86609667639685,45.89603905778248,2020-08-06 06:37:20
75,75.51718702942543,25.30193475984752,31.819541759016097,43.87845464129364,2020-08-06 08:20:00
76,56.04481279443019,46.35638435531148,12.0984725413336,46.91881018537405,2020-08-06 10:02:40
77,20.08571263316431,34.27894024863581,21.39887737918278,45.59509993955256,2020-08-06 11:45:20
78,47.251405877489525,36.15117684502664,37.757774950932586,50.181171170127605,2020-08-06 13:28:00
79,35.09455444929152,45.636939597616255,28.109478168010146,47.50215861178497,2020-08-06 15:10:40
80,54.06509209820742,42.54626172574592,17.133594661966676,45.88580663018261,2020-08-06 16:53:20
81,64.2018184087186,46.145280621323984,36.87861772426886,48.54823311429764,2020-08-06 18:36:00
82,42.15530037412344,47.14072531726168,25.203873037210663,51.345530486956285,2020-08-06 20:18:40
83,-4.982868691457433,44.83474362252676,32.17940527906249,48.16240113323862,2020-08-06 22:01:20
84,43.54996678877433,53.82133066495339,20.14875065493333,45.056924909,2020-08-06 23:44:00
85,32.380060102719014,46.47837245496813,40.61779251852193,48.44457688934875,2020-08-07 01:26:40
86,-13.74932753640644,56.75785647139346,25.519619182213614,50.24687850201776,2020-08-07 03:09:20
87,56.72531896163832,47.69113374875784,27.58745983976558,48.55943356423808,2020-08-07 04:52:00
88,52.17407012521809,30.95999867388829,43.71179440543708,47.74422030546532,2020-08-07 06:34:40
89,30.05890425681149,41.38300950303916,33.40552199441096,46.025594613011485,2020-08-07 08:17:20
90,51.134657169554586,41.29380170057172,16.370190100320052,49.82995664268994,2020-08-07 10:00:00
91,74.20680868875225,51.13845477227053,20.945897749197425,50.940963258513264,2020-08-07 11:42:40
92,21.295361518216215,56.79560902158918,35.4022280542975,46.44085972298943,2020-08-07 13:25:20
93,62.89037801330382,29.83667371316824,30.28677804586642,45.67560687492625,2020-08-07 15:08:00
94,67.23318543150107,37.347400649641486,23.01571001598604,45.89851342291482,2020-08-07 16:50:40
95,56.24537071669198,40.88923503689205,2.867126262818381,47.47336187933867,2020-08-07 18:33:20
96,82.0760951560402,32.22392018433615,21.84498785073201,46.19369371708167,2020-08-07 20:16:00
97,107.2512677234337,56.26118635134711,27.36122071725376,49.39547008910878,2020-08-07 21:58:40
98,81.89026004968001,57.78875644384058,45.55940171574234,49.74153614589299,2020-08-07 23:41:20
99,29.24912120082402,29.853025740874955,29.02305306954773,46.52647115145098,2020-08-08 01:24:00
100,10.725835624504027,22.05317620411505,17.20030856584813,47.86602541704113,2020-08-08 03:06:40
101,43.077456825245065,43.03113451723674,13.979983680749216,46.792955938161256,2020-08-08 04:49:20
102,19.70303615960046,40.33040794122419,16.989153189861327,46.41957012089968,2020-08-08 06:32:00
103,32.07885270258669,45.9210735254082,15.435293591157048,45.853617473820464,2020-08-08 08:14:40
104,64.99356579356008,33.10431471791438,24.53132641059731,43.9189154567238,2020-08-08 09:57:20
105,35.476657099084484,48.51282149034289,38.04824504286774,46.07433910493971,2020-08-08 11:40:00
106,92.02014786561875,52.78060532482425,17.655977599282316,43.03825851047517,2020-08-08 13:22:40
107,32.07264083765932,45.88277986912994,35.06402627868938,46.67446135208037,2020-08-08 15:05:20
108,54.63809448971506,37.05331225115452,29.3903478522556,47.97124379432179,2020-08-08 16:48:00
109,78.61351151089931,44.681924141093255,19.34558424043108,48.32364826660649,2020-08-08 18:30:40
110,32.26504544712426,50.34293083976407,19.6032168230062,48.59857085456029,2020-08-08 20:13:20
111,38.15375207379214,54.09038395507493,28.81308660518643,45.43428503079346,2020-08-08 21:56:00
112,26.715766426706278,53.8876481888691,20.356294278604903,47.7036555921228,2020-08-08 23:38:40
113,47.66743732845479,39.75225254033617,21.60546516544396,47.28231958370748,2020-08-09 01:21:20
114,30.303629288680494,38.425348468103365,28.485678915876186,45.00722232846024,2020-08-09 03:04:00
115,10.114904064115509,48.78942390379482,30.91436428234797,45.20687682826721,2020-08-09 04:46:40
116,14.137831578342066,43.844983981514766,24.350146196327863,46.78140478460784,2020-08-09 06:29:20
117,92.61469671971452,48.75007189356129,31.87292780540672,46.13687623462935,2020-08-09 08:12:00
118,13.454640505296185,44.95165959644241,30.085853492021432,49.271063039139975,2020-08-09 09:54:40
119,66.7824711812369,49.216292905671246,24.95791820243726,47.10303888517357,2020-08-09 11:37:20
120,48.0606032722436,51.04030020686671,39.34779449713581,45.44261874253744,2020-08-09 13:20:00
121,8.498854033114817,37.17399926747762,38.34433978453839,47.45095879900115,2020-08-09 15:02:40
122,20.77506673594844,55.76760219967663,20.557495888554342,46.116840634675775,2020-08-09 16:45:20
123,42.3032554280991,35.597828069562205,31.16866667786353,47.843744286255074,2020-08-09 18:28:00
124,48.41532600891173,47.9818267289058,32.35876887080218,46.384643332495976,2020-08-09 20:10:40
125,26.55901811598313,35.82757890235415,36.21306833253245,45.37985814232998,2020-08-09 21:53:20
126,104.07812117367732,59.38229530280074,34.61711956274651,44.72529995454807,2020-08-09 23:36:00
127,66.8648542663336,42.71040642440051,39.22430588329377,48.53015178269602,2020-08-10 01:18:40
128,52.25210057789333,59.08394471135017,35.32924597571078,47.51541427258875,2020-08-10 03:01:20
129,82.85779064741762,44.78319770042453,32.2018560414328,47.26761520536616,2020-08-10 04:44:00
130,50.49335010129479,45.913850953363735,25.177848487918027,43.316992030954665,2020-08-10 06:26:40
131,68.21548798187439,40.81870647356049,38.5918992877558,48.36091122343464,2020-08-10 08:09:20
132,55.62961058684964,37.1568295730364,25.963119778941486,43.93273685736688,2020-08-10 09:52:00
133,-7.362572062417882,63.88780789214678,34.209848826907994,47.38019145228954,2020-08-10 11:34:40
134,19.060794450751672,39.8086899366162,17.822756634119877,49.08570977384286,2020-08-10 13:17:20
135,12.61106565719723,43.30016906601966,22.438606761493094,49.783863602827424,2020-08-10 15:00:00
136,77.59160044571637,36.87019158758159,28.63985012510336,47.21004190321701,2020-08-10 16:42:40
137,10.27161700791016,46.42380647347705,33.81011581616801,48.04253007701695,2020-08-10 18:25:20
138,88.61902379621118,42.944552147349086,9.052357254892542,47.27648299514895,2020-08-10 20:08:00
139,84.79478080649363,54.57954369835752,22.16515131931345,47.750970417884325,2020-08-10 21:50:40
140,19.755388434942468,40.989434484763805,34.90761207487472,47.36516629776697,2020-08-10 23:33:20
141,51.00132360489564,42.1594109176174,34.17500842407167,48.39052645761707,2020-08-11 01:16:00
142,36.98754339900205,39.460716769346114,36.28995566567728,49.60510733398153,2020-08-11 02:58:40
143,38.05198049463984,48.394221571116354,44.62688672619913,44.907011351224746,2020-08-11 04:41:20
144,30.743656379769035,48.42329084567263,20.640894161399917,45.28516211644032,2020-08-11 06:24:00
145,40.92944811851721,41.51937739736592,42.4442994128899,46.70227787325212,2020-08-11 08:06:40
146,52.03301164094724,40.44203857650561,37.68974721823985,49.02625948210239,2020-08-11 09:49:20
147,31.31521769680782,40.29503930343716,32.53622764610309,48.03852022147171,2020-08-11 11:32:00
148,30.27948021029205,45.22517623672093,19.275982200165178,48.90377222785516,2020-08-11 13:14:40
149,44.36113819636699,55.372981034176966,36.87356306569061,43.36563603349204,2020-08-11 14:57:20
150,62.29730010687379,33.7229840888755,29.80236655301425,46.69346047400125,2020-08-11 16:40:00
151,17.46842052611723,45.89717533837145,29.448864783742472,45.174726231939815,2020-08-11 18:22:40
152,61.58934098986739,39.91734380973901,26.782469443797986,50.11568743497556,2020-08-11 20:05:20
153,56.6880497941328,52.776321808040365,39.43282692791832,43.34803093176022,2020-08-11 21:48:00
154,20.415431522952996,42.68957746090157,41.84070302506663,45.55013625561043,2020-08-11 23:30:40
155,42.11926927235905,47.52343619225707,21.416305528327555,45.525207279290086,2020-08-12 01:13:20
156,38.7346238380478,37.77929005063678,31.501164866753967,45.34070708137532,2020-08-12 02:56:00
157,53.40614925634577,53.66126815788417,21.55993414544156,44.52408982940575,2020-08-12 04:38:40
158,66.41408507791206,39.26749312356012,13.789577731096175,46.76267460629463,2020-08-12 06:21:20
159,29.255279809544987,52.01071503618866,26.71277878866705,46.51318787983276,2020-08-12 08:04:00
160,54.64286332991978,34.80675572842185,35.620283181241,46.17277669934419,2020-08-12 09:46:40
161,52.27982062683948,30.749306411660196,30.584954278295896,46.99836768522177,2020-08-12 11:29:20
162,27.35382512926413,34.77649948622881,19.734899993542346,49.26175217876074,2020-08-12 13:12:00
163,54.22977294301367,42.00447122079254,42.15733148895219,48.78693571091644,2020-08-12 14:54:40
164,34.104500735492195,56.58621776779735,36.21895663995178,50.41788513987582,2020-08-12 16:37:20
165,31.98243831950632,55.40546531490951,14.883164344695745,47.12538790801259,2020-08-12 18:20:00
166,46.39940344577954,37.16193403829597,34.35685677238931,46.49065233459496,2020-08-12 20:02:40
167,56.83767065001153,53.36026792468113,30.073272818836724,46.193608804524,2020-08-12 21:45:20
168,51.392655464648406,50.77265832625208,31.58542738190307,47.77603255794957,2020-08-12 23:28:00
169,88.4870430239082,44.8019891566623,23.052967192050183,47.54767516757429,2020-08-13 01:10:40
170,66.42974226551082,34.86803983730032,39.79967625792221,46.99473778211919,2020-08-13 02:53:20
171,69.3245429513134,41.36963844664281,24.16069379718279,46.005842211446776,2020-08-13 04:36:00
172,84.68744029058684,44.15613889410092,27.648042349312774,47.49027276146192,2020-08-13 06:18:40
173,65.65438636132453,42.21888573240306,10.938949745715394,46.621410643676434,2020-08-13 08:01:20
174,51.54789606852446,33.91294722886835,34.21914074148088,45.0708829194932,2020-08-13 09:44:00
175,38.50274572549392,42.80270649119987,29.2422882408604,49.39498298971732,2020-08-13 11:26:40
176,56.88339900927729,37.18573461423456,42.88080840489971,49.77202436164791,2020-08-13 13:09:20
177,53.14633958140146,25.21527322067675,46.55979612424682,50.0955541773785,2020-08-13 14:52:00
178,56.36722765625613,35.57300605251738,28.2212115515208,45.47580373014983,2020-08-13 16:34:40
179,50.76065596942662,59.14133662925798,32.1884783419737,47.73131376658283,2020-08-13 18:17:20
180,38.68848577913484,20.689827650323647,26.813411293578397,46.10393475978765,2020-08-13 20:00:00
181,44.07818887079187,44.43481740213829,34.40372741220072,42.87409596053571,2020-08-13 21:42:40
182,38.34604004926175,39.5002209290168,17.214646331559244,50.02451704155593,2020-08-13 23:25:20
183,10.402817463447064,41.00051905704967,31.287148676449043,45.257944944431394,2020-08-14 01:08:00
184,40.08640668691253,43.684041489540434,29.772511313957008,48.31679575082425,2020-08-14 02:50:40
185,40.33342086359553,34.58671778290231,38.0233456338611,48.44613402315144,2020-08-14 04:33:20
186,34.40450480765209,52.27700153773634,28.94338338842687,47.23816436529317,2020-08-14 06:16:00
187,26.7550204541679,40.22034965818654,13.89012817985719,47.0678985130058,2020-08-14 07:58:40
188,56.82969173919777,48.37652937912703,27.775816033625915,46.26821530998971,2020-08-14 09:41:20
189,91.07606605114404,25.992848431918294,21.014766715324217,44.49185136989117,2020-08-14 11:24:00
190,45.953868174346844,46.8732241100993,39.14438584483309,45.382074812963744,2020-08-14 13:06:40
191,4.282414832793641,44.22317933424738,30.59483608099398,46.286153376008606,2020-08-14 14:49:20
192,82.29015717594271,33.13442421342042,12.736100268556855,47.2729800631309,2020-08-14 16:32:00
193,21.607147729141943,50.527438493902174,23.369389525551764,48.8705705209704,2020-08-14 18:14:40
194,82.61222589394987,44.70821627639832,30.411068980184123,47.995345828729725,2020-08-14 19:57:20
195,57.87572371359892,43.81674073337518,35.61141101247656,46.595930405020695,2020-08-14 21:40:00
196,69.25326509598017,37.898908232277584,18.203748434520875,49.23160992491484,2020-08-14 23:22:40
197,53.89372306919794,62.2920269682906,29.06236996813725,46.58349301982805,2020-08-15 01:05:20
198,38.23337104545801,57.23971135305297,41.008056098871855,47.232646171842525,2020-08-15 02:48:00
199,42.30010589987275,26.552275116045923,21.79919078691666,49.98307676112441,2020-08-15 04:30:40
200,36.61751553839997,31.507147920954505,32.291975947027176,49.1341779814744,2020-08-15 06:13:20
201,52.92772161018254,31.863114218437207,30.379451996095817,48.40896034493816,2020-08-15 07:56:00
202,47.93248950212429,29.23284562942393,32.77165169044968,48.2281110102861,2020-08-15 09:38:40
203,97.98476564791692,47.05994322928745,22.1724639787148,49.77087047439551,2020-08-15 11:21:20
204,63.34489172176497,33.19035597721172,19.908893704918192,48.32415885746708,2020-08-15 13:04:00
205,3.7045621361094954,61.20541808729505,37.50808955177135,48.114174788846256,2020-08-15 14:46:40
206,11.683532929136083,41.88441261693468,19.834034437355143,47.2706102244637,2020-08-15 16:29:20
207,74.85931053638832,53.75502154788037,34.559440367287905,44.33938354052592,2020-08-15 18:12:00
208,62.1966219281199,27.68165827420261,25.99500738861094,43.90864864713712,2020-08-15 19:54:40
209,56.91771440512933,33.59292428588767,16.455347252236994,48.3182707077052,2020-08-15 21:37:20
210,13.7335405388882,49.91432047119531,37.43621925786974,46.57234323304903,2020-08-15 23:20:00
211,3.32277739496238,39.21925770388402,28.87244284475798,44.188644695969785,2020-08-16 01:02:40
212,77.36649622607239,47.49296698115775,14.271789205374931,47.87742375628739,2020-08-16 02:45:20
213,49.2250151090586,33.448600091128284,27.78322928920523,45.89626420128634,2020-08-16 04:28:00
214,40.65163837111685,44.71668687986786,28.76693940389246,48.44582494220889,2020-08-16 06:10:40
215,113.63771443972644,46.18110605216192,27.471463847216345,48.216575019131085,2020-08-16 07:53:20
216,42.35284100633277,41.46354929725584,19.965683043757004,46.40809984955271,2020-08-16 09:36:00
217,57.361947632585725,46.67795118763265,28.24369992619483,47.77545736869107,2020-08-16 11:18:40
218,43.575464749895374,36.03723009609246,29.5018862505985,48.96356155471543,2020-08-16 13:01:20
219,34.92043443002353,27.036389318130144,33.42994125126607,46.1412326373967,2020-08-16 14:44:00
220,37.432209479798345,35.25774663181093,28.619741346049377,44.99753395113383,2020-08-16 16:26:40
221,107.1836822507232,45.09697890974058,36.823211972392805,44.32308049356967,2020-08-16 18:09:20
222,84.21540075593417,31.869220068789662,33.1561821049238,44.323313558507685,2020-08-16 19:52:00
223,58.05627137971773,32.4839407263813,26.28441663845144,46.257212553538096,2020-08-16 21:34:40
224,103.37964184589175,70.06816063398107,35.09661410464655,48.546250372672816,2020-08-16 23:17:20
225,27.80653233461145,42.15442342730973,27.66837537786102,46.429657185008864,2020-08-17 01:00:00
226,19.91512352433437,40.38711269725259,37.26331142461767,47.58716748768883,2020-08-17 02:42:40
227,34.99542745433975,45.038407497775246,24.41877491170823,46.14461568429027,2020-08-17 04:25:20
228,6.088634325885906,50.0627294712034,31.24460345434187,48.32857985063928,2020-08-17 06:08:00
229,74.09378859780878,40.14373749524204,34.372821649031046,44.21386347152105,2020-08-17 07:50:40
230,27.364630950024395,52.49718661412267,11.21818795133833,46.95186491063801,2020-08-17 09:33:20
231,39.84666136431867,48.824784418588,31.262632237746423,51.800362393747655,2020-08-17 11:16:00
232,65.309531655478,38.79778514803749,26.87762132264696,44.52146766367943,2020-08-17 12:58:40
233,89.87147800443965,36.35872304835142,28.463356805486747,48.50368582020508,2020-08-17 14:41:20
234,81.84247399144337,30.1324243364102,27.356423899101863,44.85662577847488,2020-08-17 16:24:00
235,71.00953703330669,32.32396167572773,35.13722320562801,45.24448837767026,2020-08-17 18:06:40
236,34.64083143046496,53.99835229055276,17.62982137258105,45.50394913424288,2020-08-17 19:49:20
237,53.29565326014914,67.83935548000198,39.66438365450298,47.88183317706943,2020-08-17 21:32:00
238,36.1519165317769,26.7588715885446,33.30022647811679,51.74440409951907,2020-08-17 23:14:40
239,71.83825133902525,49.60985108797566,13.776140938034002,48.50402216975797,2020-08-18 00:57:20
240,23.023185221760148,53.63036068678334,31.991412740718985,47.50733770505054,2020-08-18 02:40:00
241,25.936821377915106,43.32787301786471,25.569651278589262,50.41664377929133,2020-08-18 04:22:40
242,62.43595663514169,36.042427871468455,24.519503284614515,45.05297786727278,2020-08-18 06:05:20
243,32.673962720597686,47.737316148113656,32.477013812852114,48.78675692764983,2020-08-18 07:48:00
244,41.453732151849024,40.09186243357944,32.32430243496421,45.644807977294,2020-08-18 09:30:40
245,54.75498102988175,40.187839472747285,39.836595448144365,50.02753590767632,2020-08-18 11:13:20
246,39.95708581724881,39.18269644067615,30.21063739166799,49.36692251933962,2020-08-18 12:56:00
247,41.19662306754014,54.63510786010448,24.14695256264236,50.04769845325032,2020-08-18 14:38:40
248,39.966725221238576,33.88989435478026,21.75976049183033,47.47576055152139,2020-08-18 16:21:20
249,35.781922269598965,43.00282516362253,34.34088363072139,48.45205886762604,2020-08-18 18:04:00
250,55.89765398701741,46.22162708622594,19.9477102837917,50.27124580432691,2020-08-18 19:46:40
251,45.81155564966491,36.94723962243888,34.55855112365583,46.57148025328176,2020-08-18 21:29:20
252,43.1259884567188,61.22498542871652,29.89846246783321,49.46248666488083,2020-08-18 23:12:00
253,46.1550136253201,58.00356364159589,28.95437450263935,49.97252074277833,2020-08-19 00:54:40
254,65.02398858214353,45.55853120674988,22.11137815344715,49.7386577220758,2020-08-19 02:37:20
255,69.59766148201146,51.55857529790967,46.95912433610441,46.77156493908076,2020-08-19 04:20:00
256,21.302668249514944,54.24048987487826,37.27586477257034,54.00362677515485,2020-08-19 06:02:40
257,66.04271094408705,49.337610568729424,21.83153322823332,47.79671733517144,2020-08-19 07:45:20
258,46.63106700646081,30.087806503250142,54.47289748776949,49.80892067844432,2020-08-19 09:28:00
259,99.3831034974314,41.80559474207172,46.06020363740031,46.31764067222084,2020-08-19 11:10:40
260,29.43662626912835,50.20648409436861,40.69560025171267,45.65048206599541,2020-08-19 12:53:20
261,53.07221020311228,27.790281672697297,18.42567091959121,46.6184479774774,2020-08-19 14:36:00
262,48.30443593218997,32.482350558417274,31.035723569247324,44.47838107999792,2020-08-19 16:18:40
263,58.71457256290118,42.34618825466119,34.0111880136687,46.68187895246099,2020-08-19 18:01:20
264,89.97692070976046,47.21459526853821,12.436731594639394,47.71957057072711,2020-08-19 19:44:00
265,49.42580344150661,57.51363348431441,41.16110934583191,47.73405524759136,2020-08-19 21:26:40
266,20.65811395592812,43.936398086113016,38.70560226380447,45.73150216780117,2020-08-19 23:09:20
267,63.10235497714673,42.18492309747136,34.49946140745619,45.52009929328193,2020-08-20 00:52:00
268,49.3035511109322,44.32445346101526,38.507756181250514,44.84589703289676,2020-08-20 02:34:40
269,57.517202237957896,46.07499562812376,26.8623264470637,46.07779606957144,2020-08-20 04:17:20
270,79.0332895097437,48.44848783977821,24.01882692375321,48.13537184620817,2020-08-20 06:00:00
271,27.261246824856592,27.767490785949487,23.98022429914303,46.22005417181119,2020-08-20 07:42:40
272,79.23825864117927,30.81184431669137,31.36917417389964,48.97068218465397,2020-08-20 09:25:20
273,47.355486267094,44.16200625101279,39.30830261984888,45.34237133565632,2020-08-20 11:08:00
274,39.2112554895436,31.37087132650677,18.7014781329124,47.45302451449385,2020-08-20 12:50:40
275,44.55563791405502,40.529903062877686,33.599278162706725,45.72104545138385,2020-08-20 14:33:20
276,23.717313774912864,43.81777626990812,24.653381427993388,46.32821176038705,2020-08-20 16:16:00
277,23.773397172871988,45.26960563693955,21.53979060619924,45.51504104933071,2020-08-20 17:58:40
278,-10.607752883969605,49.20820044256048,23.95946518499321,45.9935965089428,2020-08-20 19:41:20
279,65.83349894250759,42.72205758134888,18.64125710052071,46.73018903333311,2020-08-20 21:24:00
280,66.39477743629753,57.63698842646831,18.25498093808381,44.8532504008701,2020-08-20 23:06:40
281,39.3720125748943,49.57858106412639,23.19773460006916,43.98011174941978,2020-08-21 00:49:20
282,61.06169000717776,47.31569738320606,24.34520165410067,43.26118383473604,2020-08-21 02:32:00
283,17.51471131409318,45.28795082972644,28.00898188115577,47.070957463659965,2020-08-21 04:14:40
284,35.40700732145028,35.25613005683182,40.95024719039797,49.1276239858717,2020-08-21 05:57:20
285,55.44738029488316,37.39042758467172,31.07737744458213,49.05314319480251,2020-08-21 07:40:00
286,15.225876033773964,51.62980578954776,33.49677191055017,47.76896111287962,2020-08-21 09:22:40
287,20.72942830995336,47.73554575575379,36.65644745310524,47.342046468571496,2020-08-21 11:05:20
288,16.872014692369202,45.01978968623945,22.22922363214005,47.80759127422573,2020-08-21 12:48:00
289,58.46829615206477,54.89722517399088,31.39432118347432,46.29638062541418,2020-08-21 14:30:40
290,34.00352405253632,29.22592986533273,38.03443587603024,49.0552315289662,2020-08-21 16:13:20
291,101.81337156641187,46.4236544303547,17.862972352771315,47.75327646991725,2020-08-21 17:56:00
292,61.085003538519445,55.34776524180123,33.96684615862132,42.51317761239879,2020-08-21 19:38:40
293,61.94907265326896,37.95070834775033,30.92565836751734,48.4799315677456,2020-08-21 21:21:20
294,60.99269589827588,41.05574261095964,29.86033707458952,44.57281362597809,2020-08-21 23:04:00
295,54.50008268774488,55.37614193929956,35.37597069359977,46.523957357591,2020-08-22 00:46:40
